plantId,scientificName,acceptedName,family,plantForm,flammabilityClass,ratingReason,recommendation,canonicalUrl,source,sourcePage,original,via,verdict,verdictRaw,claims,claimOriginal,score,plantPart,condition,sourcePlacement,edition,documentDate,sourceUrl,accessedOn
citrus-spp,Citrus spp.,Citrus,Rutaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/citrus-spp/,fps-eastern-us,https://fireapproved.com/plants/source/fps-eastern-us/,,,mixed,AT RISK Firewise (3),"The citrus fruit trees-grapefruit, oranges, lemons, limes, tangerines, kumquats. All forms have thorns.",,,,,"{""value"":""LZ3"",""scheme"":""fps-landscape-zone""}",2016-wayback,,,2026-08-23T00:00:00.000Z
citrus-spp,Citrus spp.,Citrus,Rutaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/citrus-spp/,firesafe-marin,https://fireapproved.com/plants/source/firesafe-marin/,,,recommend,listed as fire-resistant,Fire Safe Marin lists this taxon among fire-resistant plants common to Marin County.,,,,irrigated,,2019,,https://firesafemarin.org/wp-content/uploads/2021/08/FIRESafe-MARIN_plant-list_2019.pdf,2026-08-24T00:00:00.000Z
citrus-spp,Citrus spp.,Citrus,Rutaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/citrus-spp/,girona-pirojardineria-2020,https://fireapproved.com/plants/source/girona-pirojardineria-2020/,,,recommend,RECOMENDADA,"Citrus spp. is rated “RECOMENDADA” by the guide's qualitative IUF garden-suitability method. The method assumes species-specific care and integrates fire evidence with fuel structure, maintenance, origin, invasiveness, and expert fire-service experience.",,,,,"{""value"":""suitable inside or outside the 25-metre maximum-risk zone"",""scheme"":""girona-2020-iuf-25m-suitability""}",2020 Spanish edition,2020-01-01T00:00:00.000Z,https://interior.gencat.cat/web/.content/home/030_arees_dactuacio/bombers/foc_forestal/publicacions_tecniques_i_normativa/guies_tecniques/prevencio_i_extincio/2020_Guia_de_pirojardineria_es.pdf,2026-08-25T00:00:00.000Z
citrus-spp,Citrus spp.,Citrus,Rutaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/citrus-spp/,flamits,https://fireapproved.com/plants/source/flamits/,Pacheco2022,,not-rated,maximum flame temperature (°C): 653.25,"FLAMITS record 16390; Combustibility measurement; plant part branches; fuel all; predrying yes; device grill; site Pacheco2022-1; sampling october to november 2022. Primary study Pacheco2022: Pacheco, A. S., Goodman, H. D., Hankenson, L., Fisk, J. J., Ortiz, A., Marinace, H. M., ...  Tng, D. Y. P. (2022). Fighting fire with food: Assessing the flammability of crop plant species for building fire resilient agroforestry systems. in review, preprint.",,"{""value"":653.25,""scale"":""FLAMITS — maximum flame temperature (°C)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
citrus-spp,Citrus spp.,Citrus,Rutaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/citrus-spp/,flamits,https://fireapproved.com/plants/source/flamits/,Pacheco2022,,not-rated,burning duration (s): 17.70125,"FLAMITS record 16391; Sustainability measurement; plant part branches; fuel all; predrying yes; device grill; site Pacheco2022-1; sampling october to november 2022. Primary study Pacheco2022: Pacheco, A. S., Goodman, H. D., Hankenson, L., Fisk, J. J., Ortiz, A., Marinace, H. M., ...  Tng, D. Y. P. (2022). Fighting fire with food: Assessing the flammability of crop plant species for building fire resilient agroforestry systems. in review, preprint.",,"{""value"":17.70125,""scale"":""FLAMITS — burning duration (s)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
citrus-spp,Citrus spp.,Citrus,Rutaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/citrus-spp/,flamits,https://fireapproved.com/plants/source/flamits/,Pacheco2022,,not-rated,estimated burnt biomass (%): 10.5,"FLAMITS record 16392; Consumability measurement; plant part branches; fuel all; predrying yes; device grill; site Pacheco2022-1; sampling october to november 2022. Primary study Pacheco2022: Pacheco, A. S., Goodman, H. D., Hankenson, L., Fisk, J. J., Ortiz, A., Marinace, H. M., ...  Tng, D. Y. P. (2022). Fighting fire with food: Assessing the flammability of crop plant species for building fire resilient agroforestry systems. in review, preprint.",,"{""value"":10.5,""scale"":""FLAMITS — estimated burnt biomass (%)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
cladonia-rangiferina,Cladonia rangiferina,Cladonia rangiferina,Cladoniaceae,groundcover,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/cladonia-rangiferina/,flamits,https://fireapproved.com/plants/source/flamits/,Dibble2007,,not-rated,calorific value (kcal/kg): 3343.84,"FLAMITS record 2867; Combustibility measurement; plant part leaves; fuel live; predrying yes; device calorimeter; site Dibble2007-1; sampling ND. Primary study Dibble2007: Dibble, A. C., White, R. H., & Lebow, P. K. (2007). Combustion characteristics of north-eastern USA vegetation tested in the cone calorimeter: invasive versus non-invasive plants. International journal of wildland fire, 16, 426-443.",,"{""value"":3343.84,""scale"":""FLAMITS — calorific value (kcal/kg)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
cladonia-rangiferina,Cladonia rangiferina,Cladonia rangiferina,Cladoniaceae,groundcover,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/cladonia-rangiferina/,flamits,https://fireapproved.com/plants/source/flamits/,Hough1969,,not-rated,calorific value (kcal/kg): 4360,"FLAMITS record 5037; Combustibility measurement; plant part whole plant; fuel all; predrying yes; device calorimeter; site Hough1969-3; sampling june. Primary study Hough1969: Hough, W. A. (1969). Caloric Value of Some Forest Fuels of the Southern United States. Res. Note SE-120. Asheville, NC: U.S. Department of Agriculture, Forest Service, Southeastern Forest Experiment Station.",,"{""value"":4360,""scale"":""FLAMITS — calorific value (kcal/kg)""}",whole-plant,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
cladrastis-kentukea,Cladrastis kentukea,Cladrastis kentukea,Fabaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/cladrastis-kentukea/,fps-eastern-us,https://fireapproved.com/plants/source/fps-eastern-us/,,,mixed,MODERATELY Firewise (2),Native small to medium tree with showy white pea flowers in the summer.,,,,,"{""value"":""LZ3"",""scheme"":""fps-landscape-zone""}",2016-wayback,,,2026-08-23T00:00:00.000Z
cladrastis-kentukea,Cladrastis kentukea,Cladrastis kentukea,Fabaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/cladrastis-kentukea/,osu-b921,https://fireapproved.com/plants/source/osu-b921/,,,recommend,L flammability,Prune in summer; heat intolerant; insect prone; poor structure.,,,,,,2006,,http://web.archive.org/web/20070714035936/http://www.firewise.org/usa/files/ohio_plantlist.pdf,2026-08-23T00:00:00.000Z
cladrastis-kentukea,Cladrastis kentukea,Cladrastis kentukea,Fabaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/cladrastis-kentukea/,va-firescapes,https://fireapproved.com/plants/source/va-firescapes/,,,recommend,L flammability,Prune in summer. Not heat tolerant.,,,,,,2009,,http://web.archive.org/web/20090709143736/http://pubs.ext.vt.edu/430/430-300/430-300.pdf,2026-08-23T00:00:00.000Z
cladrastis-kentukea,Cladrastis kentukea,Cladrastis kentukea,Fabaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/cladrastis-kentukea/,ut-sp685,https://fireapproved.com/plants/source/ut-sp685/,va-firescapes,,recommend,listed Firewise plant,,,,,,,,,https://utia.tennessee.edu/publications/wp-content/uploads/sites/269/2023/10/SP685.pdf,2026-08-23T00:00:00.000Z
cladrastis-kentukea,Cladrastis kentukea,Cladrastis kentukea,Fabaceae,tree,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/cladrastis-kentukea/,mdfs-firewise-landscaping-plants,https://fireapproved.com/plants/source/mdfs-firewise-landscaping-plants/,,,recommend,relatively resistant to fire,Listed as Cladrastis kentuckea (Yellowwood). The source says listed species exhibit stronger resistance to ignition by wildfires. Source comments: Prune in summer. Not heat tolerant,,,whole-plant,,"{""value"":""Deciduous Trees"",""scheme"":""Maryland Firewise plant-form tables""}",2015 archived PDF,2015-01-08T00:00:00.000Z,https://web.archive.org/web/20250408035155/https://dnr.maryland.gov/forests/documents/fire/firewise_plants.pdf,2026-08-25T00:00:00.000Z
claytonia-lanceolata,Claytonia lanceolata,Claytonia lanceolata,Montiaceae,perennial,fire-resistant,consensus,on-list,https://fireapproved.com/plants/claytonia-lanceolata/,firesmart-bc,https://fireapproved.com/plants/source/firesmart-bc/,,,recommend,FireSmart-approved fire-resistant plant,Flagged by FireSmart BC as needing more research.,,,,,,,,https://firesmartbc.ca/landscaping-hub/fire-resistant-plants/,2026-08-23T00:00:00.000Z
claytonia-lanceolata,Claytonia lanceolata,Claytonia lanceolata,Montiaceae,perennial,fire-resistant,consensus,on-list,https://fireapproved.com/plants/claytonia-lanceolata/,osu-em-9103,https://fireapproved.com/plants/source/osu-em-9103/,,,recommend,fire-resistant plants that thrive in Willamette Valley growing conditions,The perennials profile lists Claytonia lanceolata as Spring Beauty. The profile prints USDA Hardiness Zone: 1–5 (can grow in.,,,whole-plant,,"{""value"":""Spring Beauty profile (PDF page 93)"",""scheme"":""osu-em-9103-profile""}","EM 9103, February 2015",2015-02-01T00:00:00.000Z,https://www.canbyfire.org/files/074d2a9e3/Fire-Resistant-Plants_Willamette-Valley.pdf,2026-08-25T00:00:00.000Z
claytonia-lanceolata,Claytonia lanceolata,Claytonia lanceolata,Montiaceae,perennial,fire-resistant,consensus,on-list,https://fireapproved.com/plants/claytonia-lanceolata/,csu-6305,https://fireapproved.com/plants/source/csu-6305/,,,recommend,ignitability score 9.5 of 10,CSU 6.305 table lists Claytonia lanceolata (western spring beauty) with the preserved ignitability score.,,"{""value"":9.5,""scale"":""idaho-0-10""}",whole-plant,,"{""value"":""suitable for defensible-space zones 1-2 (score 8+)"",""scheme"":""csu-hiz""}",2025,2025-07-01T00:00:00.000Z,https://csfs.colostate.edu/wp-content/uploads/2025/08/CSFS_CSU-Ext_Fact-Sheets_IRLP_2025_081825-2_web_accessible.pdf,2026-08-23T00:00:00.000Z
claytonia-lanceolata,Claytonia lanceolata,Claytonia lanceolata,Montiaceae,perennial,fire-resistant,consensus,on-list,https://fireapproved.com/plants/claytonia-lanceolata/,fremont-county-wy-firewise-list,https://fireapproved.com/plants/source/fremont-county-wy-firewise-list/,,,recommend,Fremont County Firewise Plant List — Claytonia lanceolata — Spring Beauty,"Listed in the source's Ground Covers section; the page describes its listed Firewise plants as generally low-growing, low-debris, and relatively moist.",,,whole-plant,,,web page (server last-modified 2011-02-25),2011-02-25T00:00:00.000Z,http://www.fremontcountyfirewise.com/WyomingFirewisePlantList.htm,2026-08-25T00:00:00.000Z
claytonia-lanceolata,Claytonia lanceolata,Claytonia lanceolata,Montiaceae,perennial,fire-resistant,consensus,on-list,https://fireapproved.com/plants/claytonia-lanceolata/,firewise-black-hills-sd-plantlist,https://fireapproved.com/plants/source/firewise-black-hills-sd-plantlist/,,,recommend,Flowers & groundcovers: Spring beauty — Claytonia lanceolata,The introduction describes all table entries as fire-resistive plants that can be used in landscaping.,,,whole-plant,,"{""value"":""Flowers & groundcovers"",""scheme"":""black-hills-plant-form-table""}",2004 scan / 2007 archive,2004-11-30T00:00:00.000Z,https://web.archive.org/web/20070714035957/http://www.firewise.org/usa/files/south_dakota.pdf,2026-08-25T00:00:00.000Z
claytonia-perfoliata,Claytonia perfoliata,Claytonia perfoliata,Montiaceae,perennial,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/claytonia-perfoliata/,fenz-low-flammability,https://fireapproved.com/plants/source/fenz-low-flammability/,,,recommend,Very low flammability,Very low flammability classification.,,,shoot,,,2026,,https://www.checkitsalright.nz/reduce-your-risk/low-flammability-plants,2026-08-23T00:00:00.000Z
claytosmunda-claytoniana,Osmunda claytoniana,Claytosmunda claytoniana,Osmundaceae,perennial,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/claytosmunda-claytoniana/,dibble-2007-northeastern-invasives,https://fireapproved.com/plants/source/dibble-2007-northeastern-invasives/,,,recommend,low effective heat of combustion (author-named group),Conditioned foliage and twigs were tested at 25 kW/m2 in a cone calorimeter.,,"{""value"":11.53,""scale"":""AEHOC-MJ-kg""}",shoot,cured,,2007,2007-08-20T00:00:00.000Z,https://research.fs.usda.gov/download/treesearch/31137.pdf,2026-08-24T00:00:00.000Z
claytosmunda-claytoniana,Osmunda claytoniana,Claytosmunda claytoniana,Osmundaceae,perennial,fire-resistant,limited-evidence,on-list,https://fireapproved.com/plants/claytosmunda-claytoniana/,flamits,https://fireapproved.com/plants/source/flamits/,Dibble2007,,not-rated,calorific value (kcal/kg): 2985.57,"FLAMITS record 2878; Combustibility measurement; plant part leaves; fuel live; predrying yes; device calorimeter; site Dibble2007-1; sampling ND. Primary study Dibble2007: Dibble, A. C., White, R. H., & Lebow, P. K. (2007). Combustion characteristics of north-eastern USA vegetation tested in the cone calorimeter: invasive versus non-invasive plants. International journal of wildland fire, 16, 426-443.",,"{""value"":2985.57,""scale"":""FLAMITS — calorific value (kcal/kg)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
cleistanthus-collinus,Cleistanthus collinus,Cleistanthus collinus,Phyllanthaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/cleistanthus-collinus/,flamits,https://fireapproved.com/plants/source/flamits/,Chakradhari2016,,not-rated,calorific value (kcal/kg): 6120,"FLAMITS record 1150; Combustibility measurement; plant part wood; fuel live; predrying no; device calorimeter; site Chakradhari2016-1; sampling december. Primary study Chakradhari2016: Chakradhari, S., & Patel, K. S. (2016). Combustion characteristics of tree woods. Journal of Sustainable Bioenergy Systems, 6, 31-43.",,"{""value"":6120,""scale"":""FLAMITS — calorific value (kcal/kg)""}",,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
clematis-flammula,Clematis flammula,Clematis flammula,Ranunculaceae,vine,highly-flammable,limited-evidence,avoid,https://fireapproved.com/plants/clematis-flammula/,girona-pirojardineria-2020,https://fireapproved.com/plants/source/girona-pirojardineria-2020/,,,avoid,DESACONSEJADA,"Clematis flammula is rated “DESACONSEJADA” by the guide's qualitative IUF garden-suitability method. The method assumes species-specific care and integrates fire evidence with fuel structure, maintenance, origin, invasiveness, and expert fire-service experience.",,,,,"{""value"":""not suitable inside the 25-metre maximum-risk zone"",""scheme"":""girona-2020-iuf-25m-suitability""}",2020 Spanish edition,2020-01-01T00:00:00.000Z,https://interior.gencat.cat/web/.content/home/030_arees_dactuacio/bombers/foc_forestal/publicacions_tecniques_i_normativa/guies_tecniques/prevencio_i_extincio/2020_Guia_de_pirojardineria_es.pdf,2026-08-25T00:00:00.000Z
clematis-terniflora,Clematis terniflora,Clematis terniflora,Ranunculaceae,vine,mixed-evidence,mid-scale,candidate,https://fireapproved.com/plants/clematis-terniflora/,idaho-firewise-master-db,https://fireapproved.com/plants/source/idaho-firewise-master-db/,,,mixed,fire-resistance score 5 of 10,,,"{""value"":5,""scale"":""idaho-0-10""}",,,"{""value"":""plantable at 60' from home"",""scheme"":""idaho-distance""}",,,https://idahofirewise.org/wp-content/uploads/2017/04/FireXResistanceXofXPlantsXMasterXDatabase.pdf,2026-08-23T00:00:00.000Z
